input,output,difficulty,chapter
(   )349　個積木再多　1　個是幾個？　(Ａ)　449　個　(Ｂ)　359　個　(Ｃ)　350　個。,答案：(Ｃ) ,中,1-1_數到1000
(   )已經做了　279　隻紙鶴，再做　1　隻是幾隻？　(Ａ)　280　隻　(Ｂ)　379　隻　(Ｃ)　289　隻。,答案：(Ａ) ,易,1-1_數到1000
(   )889　－　888　－　□　－　886　－　885，□中的數是多少？　(Ａ)　889　(Ｂ)　898　(Ｃ)　887。,答案：(Ｃ) 解析：889　和　888　相差　1，886　和　885　相差　1，1　個一數，從　888　向下數，是　887。 ,中,1-1_數到1000
(   )展場有　573　個遊客，再進入　100　個人後，有幾個遊客？　(Ａ)　673　個　(Ｂ)　583　個　(Ｃ)　574　個。,答案：(Ａ) 解析：573　向上數　100　是　673。 ,易,1-1_數到1000
(   )897　的百位數字是　(Ａ)　7　(Ｂ)　9　(Ｃ)　8。,答案：(Ｃ)　 ,易,1-2_幾個百、幾個十、幾個一
(   )5　個百、2　個十和　9　個一，合起來是多少？　(Ａ)　925　(Ｂ)　529　(Ｃ)　259。,答案：(Ｂ)　 ,中,1-2_幾個百、幾個十、幾個一
(   )657　是幾個百、幾個十和幾個一合起來的？　(Ａ)　6　個百、5　個十和　7　個一　(Ｂ)　5　個百、6　個十和　7　個一　(Ｃ)　7　個百、6　個十和　5　個一。,答案：(Ａ)　 ,中,1-2_幾個百、幾個十、幾個一
(   )809　的十位數字是多少？　(Ａ)　8　(Ｂ)　0　(Ｃ)　9。,答案：(Ｂ)　 解析：809　的百位數字是　8，十位數字是　0，個位數字是　9。 ,中,1-2_幾個百、幾個十、幾個一
(   )574　的百位數字是　5，表示什麼？　(Ａ)　5　個一　(Ｂ)　5　個十　(Ｃ)　5　個百。,答案：(Ｃ) 解析：「百位」用來表示有幾個百。百位數字是　5，表示　500。 ,中,1-2_幾個百、幾個十、幾個一
(   )772　中的十位數字，表示有　7　個　(Ａ)　百　(Ｂ)　十　(Ｃ)　一。,答案：(Ｂ)　 解析：772　是　7　個百、7　個十和　2　個一合起來的。7　個十是　70。 ,中,1-2_幾個百、幾個十、幾個一
(   )608　的十位數字是多少？　(Ａ)　1　(Ｂ)　8　(Ｃ)　0。,答案：(Ｃ)　 解析：「十位」用來表示有幾個十。608　是　6　個百、0　個十和　8　個一合起來的。十位數字是　0。 ,中,1-2_幾個百、幾個十、幾個一
(   )下面哪一個數比　756　小？　(Ａ)　765　(Ｂ)　747　(Ｃ)　759。,答案：(Ｂ) 解析：三個數的百位數字都是　7，比較十位數字：4＜5，所以　747　比　756　小。 ,中,1-2_幾個百、幾個十、幾個一
(   )下面哪個數最大？　(Ａ)　987　(Ｂ)　989　(Ｃ)　798。,答案：(Ｂ) 解析：先比較百位數字，當百位數字一樣時，再比較十位數字，十位數字一樣，最後再比較個位數字，所以　989＞987＞798。 ,中,1-3_數的大小比較
(   )用　7、8、9　這三個數字，排出一個三位數，且數字不能重複，最大三位數是多少？　(Ａ)　897　(Ｂ)　798　(Ｃ)　987。,答案：(Ｃ)　 解析：最大的三位數，百位一定是三個數字中最大的，而個位則是三個數字中最小的。 ,中,1-3_數的大小比較
(   )美滿里的男生有　809　個人，女生有　908　個人，男生比較多？還是女生比較多？　(Ａ)男生　(Ｂ)女生　(Ｃ)一樣多。,答案：(Ｂ) 解析：先比較百位數字　8＜9，所以　809＜908，女生人數比較多。 ,易,1-3_數的大小比較
(   )下面哪一個寫法正確？　(Ａ)　649＞694　(Ｂ)　523＞526　(Ｃ)　709＜719。,答案：(Ｃ) 解析：(Ａ)百位數字都是　6，十位數字　4＜9，所以記作　649＜694；(Ｂ)百位數字和十位數字相同，個位數字　3＜6，所以記作　523＜526。 ,中,1-3_數的大小比較
(   )比大小，809□890，□中要填入下面哪一個符號？　(Ａ)＜　(Ｂ)＝　(Ｃ)＞。,答案：(Ａ) 解析：先比較百位數字：都是　8。再比較十位數字：0＜9，所以　809＜890。 ,中,1-3_數的大小比較
(   )下面哪一個數比　347　大？　(Ａ)　217　(Ｂ)　238　(Ｃ)　455。,答案：(Ｃ) 解析：依序比較百位、十位、個位數字。 ,易,1-3_數的大小比較
(   )天平和翹翹板一樣，比較輕的那一邊會　(Ａ)往上升　(Ｂ)固定不動　(Ｃ)往下降。,答案：(Ａ) ,易,2-1_重量與天平
(   )下面哪一項東西可以用來比較輕重？　(Ａ)時鐘　(Ｂ)尺　(Ｃ)天平。,答案：(Ｃ) ,易,2-1_重量與天平
(   )明田把一顆西瓜切成　12　片，這　12　片西瓜和原來一整顆西瓜，哪一個比較重？　(Ａ)　12　片西瓜　(Ｂ)一整顆西瓜　(Ｃ)一樣重。,答案：(Ｃ) 解析：12　片西瓜合起來也是一顆西瓜，不會因為切片，重量就減輕或變重。 ,中,2-1_重量與天平
(   )掂掂看，哪一個最輕？　(Ａ)糖果　(Ｂ)字典　(Ｃ)水壺。,答案：(Ａ) ,易,2-1_重量與天平
(   )天平和翹翹板一樣，比較重的那一邊會　(Ａ)往上升　(Ｂ)往下降　(Ｃ)固定不動。,答案：(Ｂ) ,易,2-1_重量與天平
(   )用相同的電池秤重，1　個三明治和　4　個電池一樣重，2　個三明治和幾個電池一樣重？　(Ａ)　9　個　(Ｂ)　8　個　(Ｃ)　10　個。,答案：(Ｂ) 解析：1　個三明治和　4　個電池一樣重，2　個三明治就是　4　個電池＋4　個電池＝8　個電池，和　8　個電池一樣重。 ,中,2-2_重量的間接比較
(   )建忠比建翔重，建忠比俊豪輕，建忠、建翔和俊豪，誰最輕？　(Ａ)建忠　(Ｂ)建翔　(Ｃ)俊豪。,答案：(Ｂ) 解析：建忠比建翔重，建忠比俊豪輕，所以建翔最輕。 ,難,2-2_重量的間接比較
(   )一瓶膠水和　5　個　10　元硬幣一樣重，一塊橡皮擦和　3　個　10　元硬幣一樣重，一塊膠水和一塊橡皮擦合起來和幾個　10　元硬幣一樣重？　(Ａ)　2　個　(Ｂ)　8　個　(Ｃ)　20　個。,答案：(Ｂ) 解析：膠水和橡皮擦合起來和　8　個（5＋3＝8）10　元硬幣一樣重。 ,中,2-2_重量的間接比較
(   )超市今天進了　129　箱汽水和　140　箱優酪乳，合起來共有幾箱？　(Ａ)　269　箱　(Ｂ)　259　箱　(Ｃ)　270　箱。,答案：(Ａ)  ,易,3-1_三位數加法
(   )3　♥　2＋197＝539，♥　裡的數字是多少？　(Ａ)　4　(Ｂ)　5　(Ｃ)　6。,答案：(Ａ) 解析：先算個位　2＋7＝9，無進位。 ♥＋9＝3　是不可能的，所以十位相加會進位，♥＋9＝13，♥＝13－9＝4。 ,難,3-1_三位數加法
(   )用「7、5、1、6」排出三位數，數字不重複，排出來的最大三位數與最小三位數的和是多少？　(Ａ)　922　(Ｂ)　930　(Ｃ)　921。,答案：(Ｃ) 解析：最大的三位數是　765，最小的三位數是　156，765＋156＝921。 ,難,3-1_三位數加法
(   )680＋125＝　(Ａ)　705　(Ｂ)　805　(Ｃ)　905。,答案：(Ｂ)  ,易,3-1_三位數加法
(   )264＋81　的答案，十位數字是多少？　(Ａ)　1　(Ｂ)　4　(Ｃ)　5。,答案：(Ｂ)  ，十位數字是　4。 ,中,3-1_三位數加法
(   )用「6、9、0、2」排出三位數，數字不重複，排出來的最大三位數與最小三位數會相差多少？　(Ａ)　922　(Ｂ)　930　(Ｃ)　756。,答案：(Ｃ) 解析：最大的三位數是　962，最小的三位數是　206，962－206＝756。 ,難,3-2_三位數減法
(   )有一組　950　片的拼圖，剩下　518　片還沒拼，已經拼了幾片拼圖？　(Ａ)　432　片　(Ｂ)　442　片　(Ｃ)　452　片。,答案：(Ａ) ,中,3-2_三位數減法
(   )558－554＝□，□中的答案是多少？　(Ａ)　104　(Ｂ)　40　(Ｃ)　4。,答案：(Ｃ) 解析：先算個位：8－4＝4，個位是　4。再算十位：5－5＝0，0　在十位不用記。再算百位：5－5＝0，0　在百位不用記。答案是　4。 ,中,3-2_三位數減法
(   )320－5＝　(Ａ)　315　(Ｂ)　270　(Ｃ)　325。,答案：(Ａ)  ,中,3-2_三位數減法
(   )256－165＝　(Ａ)　91　(Ｂ)　101　(Ｃ)　199。,答案：(Ａ)  ,易,3-2_三位數減法
(   )糕點店做了　175　個蛋糕，今天賣掉一些後，剩下　29　個，糕點店今天賣掉幾個蛋糕？　(Ａ)　204　個　(Ｂ)　156　個　(Ｃ)　146　個。,答案：(Ｃ) 175　個蛋糕賣掉多少後，剩下　29　個，算式記成：175－（146）＝29；或全部　175　個蛋糕減掉剩下的　29　個，就是賣掉的，算式記成：175－29＝（146）。 ,中,3-3_加減應用
(   )便當店今天做了一些便當，中午賣掉　342　個，剩下　160　個。便當店今天做了幾個便當？　(Ａ)　182　個　(Ｂ)　402　個　(Ｃ)　502　個。,答案：(Ｃ) 今天做的便當減掉賣掉的，剩下　160　個，算式記成：（502）－342＝160；或中午賣掉的便當加上剩下的，就是便當店今天做的便當數量，算式記成：342＋160＝（502）。 ,中,3-3_加減應用
(   )箱子裡有一些番茄，姐姐拿走　185　顆後，剩下　72　顆，箱子裡原本有幾顆番茄？　(Ａ)　113　顆　(Ｂ)　247　顆　(Ｃ)　257　顆。,答案：(Ｃ) 原本的數量減掉拿走的數量是剩下的數量，算式記成：（257）－185＝72；或拿走的數量加上剩下的數量，就是原本有的數量，算式記成：185＋72＝（257）。 ,中,3-3_加減應用
(   )小星原本有一些錢，媽媽又給他　150　元，現 在小星有　436　元。小星原本有幾元？　(Ａ)　286　元　(Ｂ)　386　元　(Ｃ)　586　元。,答案：(Ａ) 原本的數量加上媽媽給的數量是全部的數量，算式記成：（286）＋150＝436；或全部的數量減掉媽媽給的數量，就是原本的數量，算式記成：436－150＝（286）。 ,中,3-3_加減應用
(   )書店買進一批漫畫書，賣掉了　57　本，還剩下　87　本，書店原來買進幾本漫畫書？　(Ａ)　144　本　(Ｂ)　114　本　(Ｃ)　20　本。,答案：(Ａ) 原本的數量減掉賣掉的數量是剩下的數量，算式記成：（144）－57＝87；或賣掉的數量加上剩下的數量，就是原本有的數量，算式記成：57＋87＝（144）。 ,中,3-3_加減應用
(   )彥文有　195　元，彥文比元皓多　47　元，元皓有幾元？　(Ａ)　242　元　(Ｂ)　158　元　(Ｃ)　148　元。,答案：(Ｃ)  ,中,3-4_比較與加減
(   )爺爺今年　72　歲，爺爺比爸爸大　29　歲，爸爸今年幾歲？　(Ａ)　101　歲　(Ｂ)　53　歲　(Ｃ)　43　歲。,答案：(Ｃ) 解析：爺爺比爸爸大，爺爺比較大。72－29＝43 ,中,3-4_比較與加減
(   )宜蓁收集了　52　張貼紙，宜蓁收集的卡片比如月少　17　張，如月有幾張貼紙？　(Ａ)　79　張　(Ｂ)　69　張　(Ｃ)　35　張。,答案：(Ｂ) 解析：宜蓁收集的卡片比如月少　17　張，宜蓁的數量比較少。52＋17＝69 ,中,3-4_比較與加減
(   )飲料店賣出　132　杯番茄汁，番茄汁比柳橙汁少賣出　82　杯，飲料店賣出幾杯柳橙汁？　(Ａ)　50　杯　(Ｂ)　214　杯　(Ｃ)　952　杯。,答案：(Ｂ)  ,中,3-4_比較與加減
(   )莎莎有　150　元，莎莎比莉莉少　23　元，莉莉有幾元？　(Ａ)　127　元　(Ｂ)　173　元　(Ｃ)　183　元。,答案：(Ｂ) 莎莎比莉莉少　23　元，莎莎比較少。 150＋23＝173 ,中,3-4_比較與加減
(   )文豪有　167　張紙，文豪比小青多　66　張，小青有幾張紙？　(Ａ)　101　張　(Ｂ)　223　張　(Ｃ)　233　張。,答案：(Ａ) 文豪比小青多　66　張，文豪比較多。 167－66＝101 ,中,3-4_比較與加減
(   )快樂國小去年有　123　位新生，去年比今年少　37　位，今年的新生有幾位？　(Ａ)　76　位　(Ｂ)　86　位　(Ｃ)　160　位。,答案：(Ｃ) 去年比今年少　37　位，去年比較少。 123＋37＝160 ,中,3-4_比較與加減
(   )下面哪一個數最接近　199＋199　的答案？　(Ａ)　400　(Ｂ)　300　(Ｃ)　200。,答案：(Ａ) 解析：199　大約是　200，200＋200＝400，大約是　400。 ,中,3-5_估算
(   )琦琦有　399　元，媽媽再給她　203　元，琦琦大約有幾百元？　(Ａ)　500　元　(Ｂ)　600　元　(Ｃ)　700　元。,答案：(Ｂ) 解析：399　大約是　400，203　大約是　200，400＋200＝600，大約是　600。 ,中,3-5_估算
(   )一條魚賣　398　元，媽媽想買一條魚，最少要付幾百元？　(Ａ)　300　元　(Ｂ)　400　元　(Ｃ)　500　元。,答案：(Ｂ) ,易,3-5_估算
(   )下面哪一個數最接近　99＋100　的答案？　(Ａ)　400　(Ｂ)　300　(Ｃ)　200。,答案：(Ｃ) 解析：99　大約是　100，100＋100＝200，大約是　200。 ,中,3-5_估算
(   )書店一本書特價　199　元，小白買　3　本要付大約幾百元？　(Ａ)　300　元　(Ｂ)　600　元　(Ｃ)　900　元。,答案：(Ｂ) 解析：199　大約是　200， 200＋200＝400，400＋200＝600，大約是　600。 ,難,3-5_估算
(   )一顆鳳梨賣　289　元，媽媽想買一顆鳳梨，要付幾百元？　(Ａ)　100　元　(Ｂ)　200　元　(Ｃ)　300　元。,答案：(Ｃ) ,易,3-5_估算
(   )下面哪一個數最接近　396＋201　的答案？　(Ａ)　500　(Ｂ)　600　(Ｃ)　700。,答案：(Ｂ) 解析：389　大約是　400，201　大約是　200，400＋200＝600，大約是　600。 ,中,3-5_估算
(   )一箱草莓有　296　顆，媽媽拿走　105　顆，這箱草莓剩下大約幾百顆？　(Ａ)　300　顆　(Ｂ)　200　顆　(Ｃ)　100　顆。,答案：(Ｂ) 解析：296　大約是　300，105　大約是　100，300－100＝200，大約是　200。 ,中,3-5_估算
(   )一個玩偶賣　198　元，妹妹想買　2　個，大約是幾百元？　(Ａ)　200　元　(Ｂ)　100　元　(Ｃ)　400　元。,答案：(Ｃ) ,易,3-5_估算
(   )正方體的每個面都是什麼形狀？　(Ａ)正方形　(Ｂ)長方形　(Ｃ)三角形。,答案：(Ａ)　 ,中,4-4_正方體與長方體
(   )長方體有幾條邊？　(Ａ)　8　條　(Ｂ)　12　條　(Ｃ)　6　條。,答案：(Ｂ)　 ,中,4-4_正方體與長方體
(   )下面關於長方體的敘述，哪個是不正確的？　(Ａ)長方體有　8　個頂點　(Ｂ)長方體有　6　個面　(Ｃ)長方體的每一條邊都一樣長。,答案：(Ｃ)　 解析：長方體可能有　3　組或　2　組不一樣長的邊。 ,中,4-4_正方體與長方體
(   )正方體有幾條邊？　(Ａ)　6　條　(Ｂ)　8　條　(Ｃ)　12　條。,答案：(Ｃ)　 ,中,4-4_正方體與長方體
(   )美美一天存　10　元，存了　7　天後，共存了幾元？　(Ａ)　10　元　(Ｂ)　70　元　(Ｃ)　700　元。,答案：(Ｂ) 解析：一天存　10　元，存　7　天，是　10×7＝70　元。 ,易,5-1_10、1和0的乘法
(   )奶奶的錢包裡有　8　個　1　元，奶奶共有幾元？可以用乘法算式記為　(Ａ)　8×1＝8　(Ｂ)　1×8＝8　(Ｃ)　1＋8＝9。,答案：(Ｂ) 解析：1　元有　8　個，是　1　有　8　個，加法算式記為：1＋1＋1＋1＋1＋1＋1＋1＝8。乘法算式記為：1×8＝8。 ,易,5-1_10、1和0的乘法
(   )妮妮存錢筒裡有　6　個　10　元硬幣，妮妮共有幾元？可以用乘法算式記為　(Ａ)　6×10＝60　(Ｂ)　10×6＝60　(Ｃ)　6＋10＝16。,答案：(Ｂ)　 解析：10　元有　6　個，是　10　有　6　個，加法算式記為：10＋10＋10＋10＋10＋10＝60。乘法算式記為：10×6＝60。 ,易,5-1_10、1和0的乘法
(   )下面哪個算式答案不是　0？　(Ａ)　0×6　(Ｂ)　6×0　(Ｃ)　0＋6。,答案：(Ｃ) 解析：(Ｃ)　0＋6＝6。 ,易,5-1_10、1和0的乘法
(   )0×5　的答案和下面哪個算式答案相同？　(Ａ)　0＋5　(Ｂ)　6×0　(Ｃ)　5－0。,答案：(Ｂ) 解析：0×5＝0，(Ａ)　0＋5＝5；(Ｂ)　6×0＝0；(Ｃ)　5－0＝5。 任何數乘以　0，答案都是　0。 ,易,5-1_10、1和0的乘法
(   )美美用　3　個　10　元硬幣堆成一疊，共有幾元？　(Ａ)　10　元　(Ｂ)　13　元　(Ｃ)　30　元。,答案：(Ｃ)　 解析：3　個　10　元，有　3　個　10，是　10×3＝30　元。 ,易,5-1_10、1和0的乘法
(   )10×5＝□，□裡的答案是多少？　(Ａ)　50　(Ｂ)　15　(Ｃ)　25。,答案：(Ａ)　 解析：10　個一數，數　5　次是　50。 ,易,5-1_10、1和0的乘法
(   )0×2　和　0×7　哪一個算式的答案比較大？　(Ａ)　0×2　(Ｂ)　0×7　(Ｃ)一樣大。,答案：(Ｃ)　 解析：0×2＝0，0×7＝0，所以答案一樣大。 ,易,5-1_10、1和0的乘法
(   )10　的　5　倍比　10　的　2　倍多幾個　10？　(Ａ)　30　個　(Ｂ)　7　個　(Ｃ)　3　個。,答案：(Ｃ)　 解析：10　的　5　倍表示　10　有　5　個，10　的　2　倍表示　10　有　2　個。5　個比　2　個多　3　個，所以　10×5　比　10×2　多　3　個　10。 ,易,5-1_10、1和0的乘法
(   )一顆糖果賣　1　元，丁丁買　7　顆，一共花了多少元？　(Ａ)　8　元　(Ｂ)　7　元　(Ｃ)　6　元。,答案：(Ｂ)　 解析：1　元的糖果買　7　顆，用乘法算式記為：1×7＝7，共　7　元。 ,中,5-1_10、1和0的乘法
(   )8×3　的答案和下面哪一個算式一樣？　(Ａ)　1×8　(Ｂ)　3×8　(Ｃ)　0×8。,答案：(Ｂ)　 解析：(Ａ)　1×8＝8；(Ｂ)　8×3＝3×8＝24；(Ｃ)　0×8＝0。 ,易,5-2_乘法的關係
(   )6×9＝□×6，□中要填多少？　(Ａ)　9　(Ｂ)　8　(Ｃ)　7。,答案：(Ａ)　 解析：6×9＝54，9×6＝54，所以□裡要填　9。 ,中,5-2_乘法的關係
(   )9×4　和　4×9　哪一個算式的答案比較大？　(Ａ)　9×4　(Ｂ)　4×9　(Ｃ)一樣大。,答案：(Ｃ)　 解析：9×4＝4×9＝36。 ,中,5-2_乘法的關係
(   )12×3　的答案和下面哪一個算式的答案一樣？　(Ａ)　3×21　(Ｂ)　3×12　(Ｃ)　12－3。,答案：(Ｂ)　 解析：12×3＝3×12＝12＋12＋12＝36。 ,中,5-2_乘法的關係
(   )小如想買一個玩偶，每天存　6　元，只要連續存　7　天就可以買到玩偶。如果他想在　6　天內存一樣多的錢，每天要存多少元？　(Ａ)　17　元　(Ｂ)　7　元　(Ｃ)　6　元。,答案：(Ｂ)　 解析：7　天存　6×7＝42　元，6　天存　7×6＝42　元，，所以每天要存　7　元。 ,難,5-2_乘法的關係
(   )4×7　和　7×4　的答案，哪一個算式的答案比較大？　(Ａ)　4×7　(Ｂ)　7×4　(Ｃ)　一樣大。,答案：(Ｃ)　 解析：4×7＝7×4＝28。 ,易,5-2_乘法的關係
(   )4×7＝28，7×4　的答案是　(Ａ)　11　(Ｂ)　14　(Ｃ)　28。,答案：(Ｃ)　 解析：被乘數和乘數位置互換，積不變。 ,中,5-2_乘法的關係
(   )11×3　的答案和下面哪一個算式不一樣？　(Ａ)　3×11　(Ｂ)　11＋11＋11　(Ｃ)　11－3。,答案：(Ｃ)　 解析：(Ａ)　11×3＝3×11＝33；(Ｂ)　11＋11＋11＝33；(Ｃ)　11－3＝8。 ,中,5-2_乘法的關係
(   )12×2　等於　(Ａ)　14　(Ｂ)　24　(Ｃ)　26。,答案：(Ｂ)　 解析：12＋12＝24。 ,中,5-3_十幾乘以2或3
(   )一雙襪子有　2　隻，13　雙襪子共有幾隻？　(Ａ)　15　隻　(Ｂ)　26　隻　(Ｃ)　39　隻。,答案：(Ｂ)　 解析：2×13＝13×2＝26。 ,中,5-3_十幾乘以2或3
(   )13×2　的答案和哪一個算式不一樣？　(Ａ)　13＋13　(Ｂ)　2×13　(Ｃ)　13－2。,答案：(Ｃ)　 解析：(Ａ)　13＋13＝26；(Ｂ)　13×2＝2×13＝26；(Ｃ)　13－2＝11。 ,中,5-3_十幾乘以2或3
(   )15×2　等於　(Ａ)　15＋2　(Ｂ)　15＋15　(Ｃ)　15－2。,答案：(Ｂ)　 解析：(Ａ)　15＋2＝17；(Ｂ)　15×2＝15＋15＝30；(Ｃ)　15－2＝13。 ,難,5-3_十幾乘以2或3
(   )12×2　等於　(Ａ)　14　(Ｂ)　24　(Ｃ)　26。,答案：(Ｂ)　 解析：12＋12＝24。 ,中,5-3_十幾乘以2或3
(   )用　1　公尺長的尺量黑板長度，剛好量了　5　次，黑板的長度是幾公尺？　(Ａ)　1　公尺　(Ｂ)　5　公尺　(Ｃ)　10　公尺。,答案：(Ｂ) ,易,6-1_認識公尺
(   )下面哪種東西適合用　1　公尺長的尺去量？　(Ａ)　鉛筆的長度　(Ｂ)　數學課本的厚度　(Ｃ)　游泳池的長度。,答案：(Ｃ) ,易,6-1_認識公尺
(   )班級書櫃的長和　3　條　1　公尺的繩子接起來一樣長，是幾公尺？　(Ａ)　1　公尺　(Ｂ)　2　公尺　(Ｃ)　3　公尺。,答案：(Ｃ) ,易,6-1_認識公尺
(   )下面哪一個小朋友的說法是錯誤的？　(Ａ)　小玉：我的梳子比　1　公尺短　(Ｂ)　小名：冰箱的高度比　10　公分短　(Ｃ)　小茱：我的手鍊比　1　公尺短。,答案：(Ｂ)　 解析：冰箱的高度比　10　公分長。 ,易,6-1_認識公尺
(   )蘇拉颱風造成基隆港的大浪高達　2　層樓高。一層樓高大約　3　公尺，大浪大約有幾公尺高？　(Ａ)　5　公尺　(Ｂ)　6　公尺　(Ｃ)　7　公尺。,答案：(Ｂ)　 解析：2　層樓大約是　3　公尺的　2　倍，3×2＝6，大約　6　公尺高。 ,難,6-1_認識公尺
(   )下面哪一個物品的高度可能比　1　公尺短？　(Ａ)　旗杆　(Ｂ)　門　(Ｃ)　課桌椅。,答案：(Ｃ)　 ,中,6-1_認識公尺
(   )下面哪一個物品的長度可能比　1　公尺長？　(Ａ)　剪刀　(Ｂ)　跳繩　(Ｃ)　彩色筆。,答案：(Ｂ)　 ,中,6-1_認識公尺
(   )高雄85　大樓的高度是　378□，□要填入　(Ａ)　公分　(Ｂ)　公尺　(Ｃ)　分鐘。,答案：(Ｂ)　 ,中,6-1_認識公尺
(   )1　公尺等於幾公分？　(Ａ)　1　公分　(Ｂ)　10　公分　(Ｃ)　100　公分。,答案：(Ｃ)　 ,易,6-2_公尺與公分
(   )208　公分等於幾公尺幾公分？　(Ａ)　20　公尺　8　公分　(Ｂ)　2　公尺　80　公分　(Ｃ)　2　公尺　8　公分。,答案：(Ｃ)　 解析：1　公尺＝100　公分，200　公分就是　200　公分和　8　公分，200　公分＝2　公尺，所以　208　公分＝2　公尺　8　公分。 ,中,6-2_公尺與公分
(   )700　公分也可以說是幾公尺？　(Ａ)　700　公尺　(Ｂ)　70　公尺　(Ｃ)　7　公尺。,答案：(Ｃ)　 解析：100　公分＝1　公尺，700　公分＝7　公尺 ,中,6-2_公尺與公分
